Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,68.43399810791016,67.32450103759766,67.42050170898438,68.43399810791016,27278000.0,68.43399810791016
2020-01-03,68.6875,67.36599731445312,67.4000015258789,68.07599639892578,23408000.0,68.07599639892578
2020-01-06,69.91600036621094,67.55000305175781,67.58149719238281,69.8905029296875,46768000.0,69.8905029296875
2020-01-07,70.17500305175781,69.5780029296875,70.02300262451172,69.75550079345703,34330000.0,69.75550079345703
2020-01-08,70.59249877929688,69.63150024414062,69.74099731445312,70.25199890136719,35314000.0,70.25199890136719
2020-01-09,71.43399810791016,70.510498046875,71.09649658203125,70.989501953125,33200000.0,70.989501953125
2020-01-10,71.74700164794922,70.9800033569336,71.47350311279297,71.447998046875,26258000.0,71.447998046875
2020-01-13,72.0739974975586,71.26850128173828,71.76249694824219,72.00150299072266,30730000.0,72.00150299072266
2020-01-14,72.13150024414062,71.38849639892578,72.0,71.52950286865234,26076000.0,71.52950286865234
2020-01-15,72.03900146484375,71.58300018310547,71.6510009765625,71.95999908447266,21550000.0,71.95999908447266
2020-01-16,72.53500366210938,72.0,72.27249908447266,72.50800323486328,26080000.0,72.50800323486328
2020-01-17,74.02749633789062,72.82749938964844,73.12699890136719,73.97599792480469,52424000.0,73.97599792480469
2020-01-21,74.49400329589844,73.510498046875,73.94999694824219,74.11250305175781,48930000.0,74.11250305175781
2020-01-22,75.02899932861328,74.13300323486328,74.48650360107422,74.19349670410156,28458000.0,74.19349670410156
2020-01-23,74.67500305175781,74.01599884033203,74.37750244140625,74.2344970703125,26650000.0,74.2344970703125
2020-01-24,74.70999908447266,73.15899658203125,74.64099884033203,73.30850219726562,29786000.0,73.30850219726562
2020-01-27,71.8290023803711,70.9749984741211,71.5770034790039,71.58650207519531,34132000.0,71.58650207519531
2020-01-28,72.73999786376953,71.51799774169922,72.08699798583984,72.5250015258789,29724000.0,72.5250015258789
2020-01-29,73.20700073242188,72.26950073242188,72.9229965209961,72.83499908447266,21566000.0,72.83499908447266
2020-01-30,72.76249694824219,71.75,71.90499877929688,72.7125015258789,27110000.0,72.7125015258789
2020-01-31,73.4834976196289,71.35299682617188,73.39299774169922,71.63899993896484,43822000.0,71.63899993896484
2020-02-03,74.31500244140625,72.83049774169922,73.0824966430664,74.12999725341797,71636000.0,74.12999725341797
2020-02-04,73.36699676513672,71.10150146484375,72.72450256347656,72.27050018310547,95880000.0,72.27050018310547
2020-02-05,73.22899627685547,71.48400115966797,73.18049621582031,72.30249786376953,36376000.0,72.30249786376953
2020-02-06,74.0780029296875,72.52400207519531,72.5989990234375,73.79850006103516,37822000.0,73.79850006103516
2020-02-07,74.26249694824219,73.27050018310547,73.36949920654297,73.95549774169922,28360000.0,73.95549774169922
2020-02-10,75.44400024414062,73.76000213623047,73.86150360107422,75.43299865722656,38302000.0,75.43299865722656
2020-02-11,76.49400329589844,75.27249908447266,75.66349792480469,75.50299835205078,34852000.0,75.50299835205078
2020-02-12,76.01499938964844,75.43350219726562,75.79299926757812,75.93150329589844,31042000.0,75.93150329589844
2020-02-13,76.29750061035156,75.19999694824219,75.5,75.66950225830078,22914000.0,75.66950225830078
2020-02-14,76.00250244140625,75.27749633789062,75.72650146484375,75.9365005493164,23198000.0,75.9365005493164
2020-02-18,76.52799987792969,75.55049896240234,75.71700286865234,75.97200012207031,25642000.0,75.97200012207031
2020-02-19,76.53700256347656,76.04900360107422,76.36000061035156,76.24349975585938,22746000.0,76.24349975585938
2020-02-20,76.35350036621094,75.21299743652344,75.95050048828125,75.84950256347656,25962000.0,75.84950256347656
2020-02-21,75.54750061035156,73.92449951171875,75.22899627685547,74.1729965209961,42520000.0,74.1729965209961
2020-02-24,71.81900024414062,70.3395004272461,71.15249633789062,70.99299621582031,49560000.0,70.99299621582031
2020-02-25,71.84249877929688,69.02100372314453,71.55000305175781,69.31600189208984,51580000.0,69.31600189208984
2020-02-26,70.68350219726562,68.82749938964844,69.7490005493164,69.52349853515625,49776000.0,69.52349853515625
2020-02-27,68.47000122070312,65.71199798583984,67.95700073242188,65.74749755859375,62290000.0,65.74749755859375
2020-02-28,67.12249755859375,63.410499572753906,63.71549987792969,66.9625015258789,80198000.0,66.9625015258789
2020-03-02,69.37349700927734,66.26000213623047,67.56950378417969,69.31600189208984,55430000.0,69.31600189208984
2020-03-03,70.40950012207031,66.46199798583984,69.88400268554688,66.88600158691406,56602000.0,66.88600158691406
2020-03-04,69.13899993896484,66.8499984741211,67.947998046875,69.08000183105469,47598000.0,69.08000183105469
2020-03-05,67.68150329589844,65.08200073242188,67.27749633789062,65.73799896240234,54380000.0,65.73799896240234
2020-03-06,65.13749694824219,62.86050033569336,63.497501373291016,64.78700256347656,64640000.0,64.78700256347656
2020-03-09,62.63650131225586,59.902000427246094,60.24800109863281,60.78950119018555,69252000.0,60.78950119018555
2020-03-10,63.79249954223633,60.72549819946289,62.71950149536133,63.75849914550781,54872000.0,63.75849914550781
2020-03-11,62.846500396728516,59.55699920654297,62.41350173950195,60.54499816894531,54732000.0,60.54499816894531
2020-03-12,59.4375,55.423500061035156,56.13100051879883,55.57749938964844,94326000.0,55.57749938964844
2020-03-13,60.720001220703125,55.614498138427734,58.7495002746582,60.7135009765625,79400000.0,60.7135009765625
2020-03-16,57.27349853515625,53.354000091552734,54.480499267578125,53.650001525878906,96520000.0,53.650001525878906
2020-03-17,56.29999923706055,52.45500183105469,54.53200149536133,55.90299987792969,83194000.0,55.90299987792969
2020-03-18,55.2495002746582,51.849998474121094,52.99700164794922,54.55950164794922,93044000.0,54.55950164794922
2020-03-19,57.63050079345703,52.77750015258789,54.4109992980957,55.583499908447266,74064000.0,55.583499908447266
2020-03-20,56.92399978637695,53.10499954223633,56.54499816894531,53.410499572753906,82878000.0,53.410499572753906
2020-03-23,53.34550094604492,50.44350051879883,52.81850051879883,52.70650100708008,83672000.0,52.70650100708008
2020-03-24,56.666500091552734,54.32149887084961,55.19900131225586,56.5004997253418,72468000.0,56.5004997253418
2020-03-25,57.30849838256836,54.1505012512207,56.229000091552734,55.08100128173828,90324000.0,55.08100128173828
2020-03-26,58.57400131225586,54.60150146484375,55.736000061035156,58.145999908447266,76562000.0,58.145999908447266
2020-03-27,57.5525016784668,55.20000076293945,56.37350082397461,55.51300048828125,62794000.0,55.51300048828125
2020-03-30,57.54999923706055,54.92449951171875,56.63199996948242,57.31549835205078,58736000.0,57.31549835205078
2020-03-31,58.66999816894531,56.83599853515625,57.436500549316406,58.09749984741211,65228000.0,58.09749984741211
2020-04-01,56.47100067138672,54.67449951171875,56.20000076293945,55.10499954223633,51970000.0,55.10499954223633
2020-04-02,56.13850021362305,54.65650177001953,55.0,55.85150146484375,56410000.0,55.85150146484375
2020-04-03,55.93949890136719,53.75400161743164,55.73550033569336,54.6349983215332,51374000.0,54.6349983215332
2020-04-06,59.537498474121094,56.25,56.650001525878906,59.15950012207031,63320000.0,59.15950012207031
2020-04-07,61.03900146484375,58.86249923706055,60.85049819946289,59.12799835205078,61620000.0,59.12799835205078
2020-04-08,60.744998931884766,59.1974983215332,60.154998779296875,60.349998474121094,40334000.0,60.349998474121094
2020-04-09,61.0994987487793,59.62099838256836,60.909000396728516,60.32849884033203,54028000.0,60.32849884033203
2020-04-13,60.72600173950195,59.11650085449219,60.07500076293945,60.52050018310547,38702000.0,60.52050018310547
2020-04-14,63.787498474121094,61.426998138427734,61.99850082397461,63.26150131225586,63358000.0,63.26150131225586
2020-04-15,63.75550079345703,61.70000076293945,62.32550048828125,62.8650016784668,42236000.0,62.8650016784668
2020-04-16,63.667999267578125,61.90999984741211,63.356998443603516,62.871498107910156,57896000.0,62.871498107910156
2020-04-17,64.5,63.29999923706055,64.08499908447266,63.95000076293945,51050000.0,63.95000076293945
2020-04-20,63.840999603271484,62.821998596191406,63.49449920654297,63.057498931884766,35292000.0,63.057498931884766
2020-04-21,62.5,60.25,62.135501861572266,60.608001708984375,49648000.0,60.608001708984375
2020-04-22,63.99399948120117,61.86000061035156,62.05550003051758,62.920501708984375,46296000.0,62.920501708984375
2020-04-23,64.40750122070312,63.0265007019043,63.2869987487793,63.55849838256836,34202000.0,63.55849838256836
2020-04-24,63.885501861572266,62.20000076293945,62.75,63.83000183105469,37402000.0,63.83000183105469
2020-04-27,64.70500183105469,63.25299835205078,64.5999984741211,63.542999267578125,44186000.0,63.542999267578125
2020-04-28,64.23799896240234,61.51900100708008,64.16000366210938,61.62950134277344,80700000.0,61.62950134277344
2020-04-29,68.00749969482422,66.33650207519531,67.25,67.10900115966797,108358000.0,67.10900115966797
2020-04-30,67.5,66.07499694824219,66.56800079345703,67.33499908447266,55842000.0,67.33499908447266
2020-05-01,67.57150268554688,65.48300170898438,66.20449829101562,65.86599731445312,48872000.0,65.86599731445312
2020-05-04,66.22350311279297,64.80049896240234,65.40650177001953,66.1449966430664,30806000.0,66.1449966430664
2020-05-05,68.55049896240234,66.75150299072266,66.875,67.45099639892578,39666000.0,67.45099639892578
2020-05-06,68.43450164794922,67.25650024414062,67.9000015258789,67.27149963378906,31732000.0,67.27149963378906
2020-05-07,68.80000305175781,67.62699890136719,68.06549835205078,68.46399688720703,30652000.0,68.46399688720703
2020-05-08,69.83200073242188,68.60050201416016,69.09100341796875,69.21700286865234,33326000.0,69.21700286865234
2020-05-11,70.77649688720703,68.7750015258789,68.8395004272461,70.17949676513672,32718000.0,70.17949676513672
2020-05-12,70.71649932861328,68.72550201416016,70.41100311279297,68.75900268554688,33918000.0,68.75900268554688
2020-05-13,69.2665023803711,66.40049743652344,68.80799865722656,67.41649627685547,40368000.0,67.41649627685547
2020-05-14,67.86849975585938,66.16500091552734,66.6760025024414,67.84300231933594,36660000.0,67.84300231933594
2020-05-15,68.72899627685547,66.94999694824219,67.41300201416016,68.65299987792969,41544000.0,68.65299987792969
2020-05-18,69.63800048828125,67.70999908447266,68.0790023803711,69.25900268554688,47094000.0,69.25900268554688
2020-05-19,69.62449645996094,68.68800354003906,69.27400207519531,68.72000122070312,31586000.0,68.72000122070312
2020-05-20,70.60150146484375,69.37100219726562,69.45800018310547,70.45800018310547,38262000.0,70.45800018310547
2020-05-21,70.822998046875,69.71949768066406,70.54949951171875,70.3375015258789,30894000.0,70.3375015258789
2020-05-22,70.8499984741211,69.79750061035156,70.19499969482422,70.66200256347656,28544000.0,70.66200256347656
2020-05-26,72.25550079345703,70.97000122070312,72.0979995727539,71.06849670410156,44590000.0,71.06849670410156
2020-05-27,71.26750183105469,69.7300033569336,71.0,71.01399993896484,31684000.0,71.01399993896484
2020-05-28,72.2229995727539,69.9540023803711,70.0,70.91200256347656,35170000.0,70.91200256347656
2020-05-29,71.83650207519531,70.79900360107422,71.02149963378906,71.6760025024414,37044000.0,71.6760025024414
2020-06-01,72.0790023803711,71.11399841308594,71.28500366210938,71.74349975585938,25162000.0,71.74349975585938
2020-06-02,72.1500015258789,71.08049774169922,71.75,72.1155014038086,23442000.0,72.1155014038086
2020-06-03,72.45050048828125,71.58100128173828,72.13500213623047,71.9625015258789,27732000.0,71.9625015258789
2020-06-04,72.06600189208984,70.30049896240234,71.83899688720703,70.71499633789062,26982000.0,70.71499633789062
2020-06-05,72.31500244140625,70.38099670410156,70.78199768066406,72.0009994506836,42642000.0,72.0009994506836
2020-06-08,72.44999694824219,71.2239990234375,71.31400299072266,72.4020004272461,33878000.0,72.4020004272461
2020-06-09,73.38999938964844,72.11799621582031,72.26200103759766,72.60399627685547,33624000.0,72.60399627685547
2020-06-10,73.63849639892578,72.71800231933594,73.07550048828125,73.23500061035156,31762000.0,73.23500061035156
2020-06-11,72.58000183105469,69.92050170898438,72.05149841308594,70.09500122070312,47144000.0,70.09500122070312
2020-06-12,71.72550201416016,69.29000091552734,71.29299926757812,70.64600372314453,36676000.0,70.64600372314453
2020-06-15,71.25,69.36000061035156,69.47450256347656,71.03700256347656,30468000.0,71.03700256347656
2020-06-16,72.8584976196289,71.44950103759766,72.44999694824219,72.32350158691406,30648000.0,72.32350158691406
2020-06-17,73.11000061035156,71.75650024414062,72.64700317382812,72.62699890136719,30610000.0,72.62699890136719
2020-06-18,72.64849853515625,71.31199645996094,72.49250030517578,71.70600128173828,34862000.0,71.70600128173828
2020-06-19,72.2249984741211,70.94999694824219,72.0,71.23200225830078,52784000.0,71.23200225830078
2020-06-22,72.54750061035156,70.95950317382812,71.25050354003906,72.53299713134766,29442000.0,72.53299713134766
2020-06-23,73.76000213623047,72.25,72.5999984741211,73.1989974975586,37752000.0,73.1989974975586
2020-06-24,73.78949737548828,71.5,73.16400146484375,71.63500213623047,31592000.0,71.63500213623047
2020-06-25,72.11599731445312,70.97699737548828,71.56099700927734,72.05500030517578,23958000.0,72.05500030517578
2020-06-26,71.85099792480469,67.75,71.63150024414062,68.12699890136719,97640000.0,68.12699890136719
2020-06-29,69.9000015258789,67.5824966430664,68.01699829101562,69.8584976196289,45074000.0,69.8584976196289
2020-06-30,71.19999694824219,69.34649658203125,69.84400177001953,70.90249633789062,40286000.0,70.90249633789062
2020-07-01,72.42400360107422,70.70899963378906,70.95850372314453,72.0999984741211,42182000.0,72.0999984741211
2020-07-02,74.4260025024414,72.55349731445312,72.59200286865234,73.49649810791016,57218000.0,73.49649810791016
2020-07-06,75.5,73.8489990234375,74.40750122070312,74.98249816894531,44712000.0,74.98249816894531
2020-07-07,76.06600189208984,74.48500061035156,74.80650329589844,74.49600219726562,42364000.0,74.49600219726562
2020-07-08,75.55850219726562,74.61499786376953,75.04000091552734,75.18000030517578,31766000.0,75.18000030517578
2020-07-09,76.45700073242188,74.77950286865234,75.49649810791016,75.93299865722656,41836000.0,75.93299865722656
2020-07-10,77.06700134277344,75.03600311279297,75.6624984741211,76.95050048828125,35918000.0,76.95050048828125
2020-07-13,78.81800079345703,75.3280029296875,77.49700164794922,75.61150360107422,42954000.0,75.61150360107422
2020-07-14,76.13999938964844,74.29650115966797,74.6395034790039,76.04299926757812,38108000.0,76.04299926757812
2020-07-15,76.81649780273438,74.8915023803711,76.1614990234375,75.84400177001953,31026000.0,75.84400177001953
2020-07-16,75.79550170898438,74.41349792480469,75.07499694824219,75.74600219726562,26484000.0,75.74600219726562
2020-07-17,76.17150115966797,74.90499877929688,75.84549713134766,75.84249877929688,34264000.0,75.84249877929688
2020-07-20,78.45050048828125,75.13500213623047,75.75,78.19200134277344,30166000.0,78.19200134277344
2020-07-21,79.35250091552734,77.63099670410156,79.25150299072266,77.7959976196289,27486000.0,77.7959976196289
2020-07-22,78.3489990234375,77.1614990234375,77.7854995727539,78.24250030517578,24482000.0,78.24250030517578
2020-07-23,78.51750183105469,75.42949676513672,78.29650115966797,75.8375015258789,33910000.0,75.8375015258789
2020-07-24,75.77149963378906,74.37950134277344,74.95950317382812,75.4104995727539,29902000.0,75.4104995727539
2020-07-27,76.87799835205078,75.61650085449219,75.66300201416016,76.47149658203125,27124000.0,76.47149658203125
2020-07-28,76.30049896240234,75.0260009765625,76.25,75.18250274658203,30910000.0,75.18250274658203
2020-07-29,76.66649627685547,75.15049743652344,75.25,76.17549896240234,22676000.0,76.17549896240234
2020-07-30,77.04450225830078,74.75849914550781,74.89849853515625,76.91850280761719,36042000.0,76.91850280761719
2020-07-31,75.2509994506836,72.69999694824219,74.85250091552734,74.39749908447266,91468000.0,74.39749908447266
2020-08-03,74.8864974975586,73.58599853515625,74.55000305175781,74.13800048828125,45482000.0,74.13800048828125
2020-08-04,74.65550231933594,73.20149993896484,74.33550262451172,73.66500091552734,37212000.0,73.66500091552734
2020-08-05,74.5,73.56099700927734,73.84100341796875,73.95449829101562,29134000.0,73.95449829101562
2020-08-06,75.3134994506836,73.59500122070312,73.80750274658203,75.24749755859375,33306000.0,75.24749755859375
2020-08-07,76.00450134277344,74.3134994506836,75.4520034790039,74.91850280761719,27718000.0,74.91850280761719
2020-08-10,75.35749816894531,73.87449645996094,74.54000091552734,74.84100341796875,20546000.0,74.84100341796875
2020-08-11,75.52200317382812,73.90950012207031,74.69999694824219,74.0270004272461,31098000.0,74.0270004272461
2020-08-12,75.58350372314453,74.25,74.35600280761719,75.36199951171875,22512000.0,75.36199951171875
2020-08-13,76.84850311279297,75.4104995727539,75.4104995727539,75.8324966430664,22388000.0,75.8324966430664
2020-08-14,75.989501953125,74.94999694824219,75.68049621582031,75.23149871826172,21942000.0,75.23149871826172
2020-08-17,76.18900299072266,75.25,75.79850006103516,75.81199645996094,19990000.0,75.81199645996094
2020-08-18,77.86849975585938,76.08350372314453,76.30599975585938,77.78900146484375,28378000.0,77.78900146484375
2020-08-19,78.44300079345703,77.0,77.62449645996094,77.23049926757812,30472000.0,77.23049926757812
2020-08-20,79.00849914550781,76.7229995727539,76.99849700927734,78.8125,26382000.0,78.8125
2020-08-21,79.59400177001953,78.1155014038086,78.58999633789062,78.77850341796875,34838000.0,78.77850341796875
2020-08-24,80.43900299072266,78.75199890136719,79.62349700927734,79.25749969482422,25638000.0,79.25749969482422
2020-08-25,80.44400024414062,78.89399719238281,79.00499725341797,80.2925033569336,25150000.0,80.2925033569336
2020-08-26,82.6395034790039,80.04900360107422,80.31500244140625,82.20649719238281,52188000.0,82.20649719238281
2020-08-27,82.39949798583984,80.94049835205078,82.33049774169922,81.4260025024414,31350000.0,81.4260025024414
2020-08-28,82.06749725341797,81.28050231933594,81.47350311279297,81.97149658203125,22418000.0,81.97149658203125
2020-08-31,82.2249984741211,81.2665023803711,82.17849731445312,81.47650146484375,26422000.0,81.47650146484375
2020-09-01,82.96099853515625,81.47650146484375,81.60800170898438,82.75399780273438,22652000.0,82.75399780273438
2020-09-02,86.30500030517578,83.0094985961914,83.40049743652344,85.86949920654297,49522000.0,85.86949920654297
2020-09-03,85.0,80.385498046875,84.97599792480469,81.47550201416016,63726000.0,81.47550201416016
2020-09-04,81.74949645996094,76.89849853515625,80.44999694824219,79.06050109863281,55850000.0,79.06050109863281
2020-09-08,77.77749633789062,75.82499694824219,76.25,76.18000030517578,54032000.0,76.18000030517578
2020-09-09,77.93599700927734,76.25849914550781,77.44499969482422,77.36150360107422,39242000.0,77.36150360107422
2020-09-10,78.68299865722656,76.0,77.50900268554688,76.30249786376953,33024000.0,76.30249786376953
2020-09-11,76.93499755859375,74.6510009765625,76.40750122070312,75.78800201416016,30706000.0,75.78800201416016
2020-09-14,77.8499984741211,75.25550079345703,76.5824966430664,75.44149780273438,42660000.0,75.44149780273438
2020-09-15,77.54949951171875,76.1050033569336,76.39450073242188,76.75599670410156,23042000.0,76.75599670410156
2020-09-16,77.71849822998047,75.57949829101562,77.1240005493164,75.60449981689453,22128000.0,75.60449981689453
2020-09-17,74.93299865722656,73.12300109863281,74.29049682617188,74.35199737548828,40008000.0,74.35199737548828
2020-09-18,74.76000213623047,71.58100128173828,74.41500091552734,72.55449676513672,63056000.0,72.55449676513672
2020-09-21,72.00299835205078,70.13400268554688,71.58100128173828,71.50700378417969,56908000.0,71.50700378417969
2020-09-22,73.19850158691406,71.4749984741211,72.51599884033203,72.99099731445312,33950000.0,72.99099731445312
2020-09-23,72.65399932861328,70.13400268554688,72.60449981689453,70.46949768066406,37726000.0,70.46949768066406
2020-09-24,71.89949798583984,70.10749816894531,70.13400268554688,71.14299774169922,34552000.0,71.14299774169922
2020-09-25,72.2969970703125,70.38400268554688,71.25250244140625,71.9530029296875,30326000.0,71.9530029296875
2020-09-28,73.64949798583984,72.31400299072266,73.59950256347656,72.93299865722656,30784000.0,72.93299865722656
2020-09-29,73.5999984741211,72.69999694824219,73.19550323486328,73.3010025024414,31816000.0,73.3010025024414
2020-09-30,74.30999755859375,72.78800201416016,73.0469970703125,73.27999877929688,40924000.0,73.27999877929688
2020-10-01,74.75350189208984,73.83999633789062,74.18299865722656,74.3949966430664,32884000.0,74.3949966430664
2020-10-02,73.95149993896484,72.36750030517578,72.98149871826172,72.77999877929688,31222000.0,72.77999877929688
2020-10-05,74.23500061035156,73.00450134277344,73.13249969482422,74.1415023803711,21602000.0,74.1415023803711
2020-10-06,74.22599792480469,72.25050354003906,73.7750015258789,72.5510025024414,26096000.0,72.5510025024414
2020-10-07,73.44850158691406,71.6614990234375,72.96549987792969,72.95700073242188,36108000.0,72.95700073242188
2020-10-08,74.40149688720703,73.27249908447266,73.27249908447266,74.17150115966797,26076000.0,74.17150115966797
2020-10-09,75.59249877929688,74.3499984741211,74.64299774169922,75.52249908447266,32966000.0,75.52249908447266
2020-10-12,79.4209976196289,76.46499633789062,76.9000015258789,78.22949981689453,55344000.0,78.22949981689453
2020-10-13,79.25800323486328,77.93150329589844,78.85050201416016,78.35350036621094,39072000.0,78.35350036621094
2020-10-14,79.19249725341797,77.29499816894531,78.7300033569336,78.1719970703125,33174000.0,78.1719970703125
2020-10-15,78.56999969482422,77.05650329589844,77.2249984741211,77.77349853515625,31210000.0,77.77349853515625
2020-10-16,78.885498046875,77.88300323486328,78.09149932861328,78.38500213623047,34194000.0,78.38500213623047
2020-10-19,79.19650268554688,76.14600372314453,78.79650115966797,76.49749755859375,29734000.0,76.49749755859375
2020-10-20,78.69200134277344,76.0250015258789,76.15550231933594,77.55400085449219,41670000.0,77.55400085449219
2020-10-21,80.75700378417969,78.35700225830078,78.49250030517578,79.29949951171875,60322000.0,79.29949951171875
2020-10-22,80.6709976196289,78.8740005493164,79.25,80.33300018310547,30512000.0,80.33300018310547
2020-10-23,81.70600128173828,80.59549713134766,80.75250244140625,81.64900207519531,30548000.0,81.64900207519531
2020-10-26,81.47899627685547,78.38899993896484,80.75,79.2145004272461,35826000.0,79.2145004272461
2020-10-27,80.0999984741211,78.84950256347656,79.44650268554688,79.94400024414062,25902000.0,79.94400024414062
2020-10-28,77.69049835205078,75.42400360107422,77.50050354003906,75.54000091552734,45174000.0,75.54000091552734
2020-10-29,79.43699645996094,75.82749938964844,75.85099792480469,77.84400177001953,55406000.0,77.84400177001953
2020-10-30,84.06600189208984,80.07849884033203,83.37200164794922,80.80549621582031,99878000.0,80.80549621582031
2020-11-02,82.91200256347656,80.71199798583984,81.177001953125,81.21600341796875,44228000.0,81.21600341796875
2020-11-03,82.94999694824219,80.60549926757812,81.53800201416016,82.28299713134766,31432000.0,82.28299713134766
2020-11-04,88.50150299072266,85.1500015258789,85.27899932861328,87.2925033569336,71342000.0,87.2925033569336
2020-11-05,89.59100341796875,87.05149841308594,88.52249908447266,88.125,39758000.0,88.125
2020-11-06,88.42500305175781,86.83399963378906,87.56700134277344,87.98650360107422,28622000.0,87.98650360107422
2020-11-09,90.84449768066406,87.87750244140625,89.79900360107422,88.07099914550781,53440000.0,88.07099914550781
2020-11-10,87.96900177001953,85.80599975585938,86.4885025024414,86.88600158691406,43022000.0,86.88600158691406
2020-11-11,88.1449966430664,87.15299987792969,87.41999816894531,87.36150360107422,31838000.0,87.36150360107422
2020-11-12,88.2490005493164,86.89849853515625,87.0999984741211,87.14099884033203,26474000.0,87.14099884033203
2020-11-13,88.85649871826172,86.79900360107422,87.4000015258789,88.61299896240234,29744000.0,88.61299896240234
2020-11-16,89.71700286865234,88.06649780273438,88.20700073242188,88.70149993896484,25468000.0,88.70149993896484
2020-11-17,88.85700225830078,87.97450256347656,88.39299774169922,88.08300018310547,21314000.0,88.08300018310547
2020-11-18,88.25,86.92849731445312,87.83200073242188,87.03199768066406,20108000.0,87.03199768066406
2020-11-19,88.17449951171875,86.5009994506836,86.6614990234375,87.92849731445312,20106000.0,87.92849731445312
2020-11-20,88.41799926757812,86.75,88.0999984741211,86.81900024414062,27694000.0,86.81900024414062
2020-11-23,87.29949951171875,85.50900268554688,87.01100158691406,86.37799835205078,22530000.0,86.37799835205078
2020-11-24,88.3239974975586,86.0364990234375,86.375,88.19499969482422,27984000.0,88.19499969482422
2020-11-25,88.51899719238281,87.41799926757812,88.3905029296875,88.20649719238281,19600000.0,88.20649719238281
2020-11-27,89.85050201416016,88.22699737548828,88.22699737548828,89.35099792480469,14790000.0,89.35099792480469
2020-11-30,89.01699829101562,87.39199829101562,88.78250122070312,87.72000122070312,32418000.0,87.72000122070312
2020-12-01,91.08599853515625,88.15149688720703,88.33300018310547,89.76799774169922,37350000.0,89.76799774169922
2020-12-02,91.63700103759766,89.25849914550781,89.76799774169922,91.24849700927734,29424000.0,91.24849700927734
2020-12-03,92.19149780273438,90.8499984741211,91.0270004272461,91.09200286865234,24728000.0,91.09200286865234
2020-12-04,91.4749984741211,90.67949676513672,91.01100158691406,91.18800354003906,20544000.0,91.18800354003906
2020-12-07,91.4645004272461,90.1520004272461,90.77749633789062,90.85150146484375,22288000.0,90.85150146484375
2020-12-08,90.79850006103516,89.56400299072266,90.4260025024414,90.56649780273438,19936000.0,90.56649780273438
2020-12-09,91.41850280761719,88.0999984741211,90.51799774169922,88.89299774169922,31728000.0,88.89299774169922
2020-12-10,88.74949645996094,86.67649841308594,88.12999725341797,88.38249969482422,28688000.0,88.38249969482422
2020-12-11,88.8655014038086,87.63700103759766,88.0,88.73999786376953,18628000.0,88.73999786376953
2020-12-14,89.48999786376953,87.45649719238281,88.53600311279297,87.61299896240234,33050000.0,87.61299896240234
2020-12-15,88.19999694824219,87.08350372314453,87.99299621582031,88.05400085449219,21352000.0,88.05400085449219
2020-12-16,88.45549774169922,87.4530029296875,88.45549774169922,87.8594970703125,24676000.0,87.8594970703125
2020-12-17,88.33550262451172,86.55750274658203,88.19650268554688,87.02549743652344,34880000.0,87.02549743652344
2020-12-18,87.41799926757812,85.75,87.30850219726562,86.31099700927734,85256000.0,86.31099700927734
2020-12-21,86.8499984741211,84.69999694824219,85.45649719238281,86.72799682617188,33974000.0,86.72799682617188
2020-12-22,86.63050079345703,85.28900146484375,86.46649932861328,86.01100158691406,20370000.0,86.01100158691406
2020-12-23,87.20549774169922,86.05999755859375,86.19650268554688,86.4114990234375,22974000.0,86.4114990234375
2020-12-24,87.12049865722656,86.21749877929688,86.44999694824219,86.70800018310547,9312000.0,86.70800018310547
2020-12-28,89.3499984741211,87.09100341796875,87.24549865722656,88.697998046875,27650000.0,88.697998046875
2020-12-29,89.42350006103516,87.75550079345703,89.36150360107422,87.88800048828125,19726000.0,87.88800048828125
2020-12-30,88.38800048828125,86.4000015258789,88.25,86.8125,21026000.0,86.8125
